/RU000A0JR5B6=MM	7/17/2012	1/13/1900
/RU000A0JR5B6=MM	7/16/2013	1/10/1900
/RU000A0JQ4X4=MM	7/16/2009	1/14/1900
/RU000A0JQ4X4=MM	7/14/2011	1/8/1900
/RU000A0JQM47=MM	12/9/2009	1/11/1900
/RU000A0JQM47=MM	12/7/2011	1/9/1900
/RU000A0JQM47=MM	12/5/2012	1/10/1900
/RU000A0JQM54=MM	12/9/2009	1/11/1900
/RU000A0JQM54=MM	12/7/2011	1/9/1900
/RU000A0JQM54=MM	12/5/2012	1/10/1900
/RU000A0JQMA6=MM	12/9/2009	1/11/1900
/RU000A0JQMA6=MM	12/7/2011	1/9/1900
/RU000A0JQMA6=MM	12/5/2012	1/10/1900
/RU000A0JQMC2=MM	12/9/2009	1/11/1900
/RU000A0JQMC2=MM	12/7/2011	1/9/1900
/RU000A0JQMC2=MM	12/5/2012	1/10/1900
/RU000A0JQM96=MM	12/10/2009	1/11/1900
/RU000A0JQM96=MM	12/8/2011	1/9/1900
/RU000A0JQM96=MM	12/6/2012	1/10/1900
/RU000A0JQME8=MM	12/10/2009	1/11/1900
/RU000A0JQME8=MM	12/8/2011	1/9/1900
/RU000A0JQME8=MM	12/6/2012	1/10/1900
/RU000A0JQM88=MM	12/10/2009	1/11/1900
/RU000A0JQM88=MM	12/8/2011	1/9/1900
/RU000A0JQM88=MM	12/6/2012	1/10/1900
/RU000A0JQMD0=MM	12/10/2009	1/11/1900
/RU000A0JQMD0=MM	12/8/2011	1/9/1900
/RU000A0JQMD0=MM	12/6/2012	1/10/1900
/RU000A0JRJ17=MM	6/6/2011	1/8/1900
/RU000A0JRJ25=MM	6/6/2011	1/8/1900
/RU000A0JRJ33=MM	6/6/2011	1/8/1900
/RU000A0JRQG2=MM	8/29/2011	1/8/1900
/RU000A0JRWG0=MM	11/22/2011	1/9/1900
/RU000A0JRXR5=MM	11/29/2011	1/9/1900
/RU000A0JU0P2=MM	7/17/2013	1/10/1900
/RU000A0JU0Q0=MM	7/17/2013	1/10/1900
/RU000A0JU0R8=MM	7/17/2013	1/10/1900
/RU000A0JU8Z4=MM	10/30/2013	1/10/1900
/RU000A0JU9E7=MM	11/6/2013	1/10/1900
/RU000A0JU9F4=MM	11/6/2013	1/10/1900
/RU000A0JSPY5=MM	8/7/2012	1/10/1900
/RU000A0JR837=MM	5/30/2011	1/8/1900
/RU000A0JT130=MM	9/24/2012	1/10/1900
/RU000A0JT122=MM	9/24/2012	1/10/1900
/RU000A0JT981=MM	10/29/2012	1/10/1900
/RU000A0JRQR9=MM	8/31/2011	1/8/1900
/RU000A0JRQS7=MM	8/31/2011	1/8/1900
/RU000A0JSVP1=MM	8/30/2012	1/10/1900
/RU000A0JTDJ0=MM	11/30/2012	1/10/1900
/RU000A0JUGC6=MM	2/25/2014	1/10/1900
/RU000A0JUGE2=MM	2/25/2014	1/10/1900
/RU000A0JS4W4=MM	3/6/2012	1/12/1900
/RU000A0JQLH3=MM	12/2/2009	1/9/1900
/RU000A0JQLH3=MM	12/1/2010	1/7/1900
/RU000A0JQLH3=MM	11/30/2011	1/8/1900
/RU000A0JQWJ6=MM	6/10/2010	1/8/1900
/RU000A0JTKJ5=MM	2/1/2013	1/8/1900
/RU000A0JQ5G6=MM	5/25/2009	1/13/1900
/RU000A0JQ5G6=MM	5/24/2010	1/9/1900
/RU000A0JQ5G6=MM	5/23/2011	1/10/1900
/RU000A0JQ5G6=MM	5/21/2012	1/9/1900
/RU000A0JQ5G6=MM	5/20/2013	1/9/1900
/RU000A0JQDV1=MM	10/13/2009	1/11/1900
/RU000A0JQDV1=MM	10/12/2010	1/9/1900
/RU000A0JQDV1=MM	10/11/2011	1/9/1900
/RU000A0JQDV1=MM	10/9/2012	1/10/1900
/RU000A0JQDV1=MM	10/8/2013	1/9/1900
/RU000A0JQCR1=MM	9/30/2009	1/12/1900
/RU000A0JQCR1=MM	9/29/2010	1/9/1900
/RU000A0JQCR1=MM	9/28/2011	1/10/1900
/RU000A0JQCR1=MM	9/26/2012	1/10/1900
/RU000A0JQCR1=MM	9/25/2013	1/9/1900
/RU000A0JTGS4=MM	12/24/2012	1/7/1900
/RU000A0JTGT2=MM	12/24/2012	1/7/1900
/RU000A0JQNP2=MM	12/4/2009	1/12/1900
/RU000A0JQNP2=MM	6/1/2012	1/6/1900
/RU000A0JQNP2=MM	11/30/2012	1/5/1900
/RU000A0JTSH2=MM	3/27/2013	1/10/1900
/RU000A0JQ6R1=MM	6/30/2009	1/16/1900
/RU000A0JQ6R1=MM	6/29/2010	1/9/1900
/RU000A0JQ6R1=MM	6/26/2012	1/10/1900
/RU000A0JQ6R1=MM	6/25/2013	1/9/1900
/RU000A0JRK89=MM	6/21/2011	1/8/1900
/RU000A0JRK89=MM	12/18/2012	1/9/1900
/RU000A0JRK89=MM	12/17/2013	1/0/1900
/RU000A0JS702=MM	4/19/2012	1/9/1900
/RU000A0JS702=MM	4/18/2013	1/10/1900
/RU000A0JTSG4=MM	3/27/2013	1/10/1900
/RU000A0JRK97=MM	6/21/2011	1/8/1900
/RU000A0JRK97=MM	12/18/2012	1/9/1900
/RU000A0JRK97=MM	12/17/2013	1/0/1900
/RU000A0JT2N6=MM	10/2/2012	1/12/1900
/RU000A0JT2N6=MM	10/1/2013	1/10/1900
/RU000A0JU5N6=MM	9/19/2013	1/10/1900
/RU000A0JS6P3=MM	4/16/2012	1/12/1900
/RU000A0JS6P3=MM	4/14/2014	1/8/1900
/RU000A0JUD59=MM	12/25/2013	1/10/1900
/RU000A0JUCE1=MM	12/16/2013	1/9/1900
/RU000A0JTZ80=MM	6/21/2013	1/12/1900
/RU000A0JTZA2=MM	6/21/2013	1/12/1900
/RU000A0JTZB0=MM	6/21/2013	1/12/1900
/RU000A0JS0E0=MM	12/14/2011	1/9/1900
/RU000A0JS0E0=MM	12/11/2013	1/6/1900
/RU000A0JT9F7=MM	10/30/2012	1/9/1900
/RU000A0JRSK0=MM	9/14/2011	1/8/1900
/RU000A0JS4H5=MM	3/2/2012	1/8/1900
/RU000A0JS4H5=MM	8/30/2013	1/5/1900
/RU000A0JS4X2=MM	3/7/2012	1/8/1900
/RU000A0JS4X2=MM	9/4/2013	1/5/1900
/RU000A0JT8V6=MM	10/26/2012	1/9/1900
/RU000A0JTMN3=MM	2/14/2013	1/8/1900
/RU000A0JTMP8=MM	2/14/2013	1/8/1900
/RU000A0JTP33=MM	2/26/2013	1/8/1900
/RU000A0JTP58=MM	2/26/2013	1/8/1900
/RU000A0JR4F0=MM	11/16/2010	1/7/1900
/RU000A0JR4F0=MM	11/13/2012	1/8/1900
/RU000A0JR4F0=MM	5/13/2014	1/8/1900
/RU000A0JR0R3=MM	9/7/2010	1/7/1900
/RU000A0JR0R3=MM	9/3/2013	1/6/1900
/RU000A0JUAJ4=MM	11/26/2013	1/8/1900
/RU000A0JUH97=MM	3/12/2014	1/12/1900
/RU000A0JS9X1=MM	6/27/2012	1/11/1900
/RU000A0JS9X1=MM	12/25/2013	1/9/1900
/RU000A0JU9K4=MM	11/7/2013	1/11/1900
/RU000A0JUBH6=MM	12/5/2013	1/14/1900
/RU000A0JTVT1=MM	4/25/2013	1/11/1900
/RU000A0JTSP5=MM	3/28/2013	1/10/1900
/RU000A0JS2K3=MM	1/16/2012	1/11/1900
/RU000A0JRLL3=MM	7/7/2011	1/8/1900
/RU000A0JS3E4=MM	2/9/2012	1/11/1900
/RU000A0JS3N5=MM	2/14/2012	1/11/1900
/RU000A0JS7A3=MM	4/25/2012	1/11/1900
/RU000A0JS3Z9=MM	2/21/2012	1/11/1900
/RU000A0JS561=MM	3/16/2012	1/8/1900
/RU000A0JS561=MM	9/13/2013	1/8/1900
/RU000A0JSW84=MM	8/31/2012	1/9/1900
/RU000A0JSW84=MM	2/28/2014	1/10/1900
/RU000A0JTGH7=MM	12/21/2012	1/10/1900
/RU000A0JTGJ3=MM	12/21/2012	1/10/1900
/RU000A0JTVE3=MM	4/19/2013	1/11/1900
/RU000A0JTVE3=MM	4/18/2014	1/11/1900
/RU000A0JU0S6=MM	7/18/2013	1/9/1900
/RU000A0JU0T4=MM	7/18/2013	1/9/1900
/RU000A0JR647=MM	12/16/2010	1/9/1900
/RU000A0JR647=MM	12/12/2013	1/9/1900
/RU000A0JR9E2=MM	3/1/2011	1/8/1900
/RU000A0JR9E2=MM	8/27/2013	1/9/1900
/RU000A0JRTS1=MM	12/7/2011	1/9/1900
/RU000A0JRTT9=MM	8/23/2013	1/10/1900
/RU000A0JRN60=MM	7/28/2011	1/9/1900
/RU000A0JTBM8=MM	11/16/2012	1/11/1900
/RU000A0JTBM8=MM	11/15/2013	1/12/1900
/RU000A0JS8P9=MM	5/29/2012	1/8/1900
/RU000A0JS8P9=MM	5/28/2013	1/11/1900
/RU000A0JS7B1=MM	4/25/2012	1/10/1900
/RU000A0JS7B1=MM	4/24/2013	1/11/1900
/RU000A0JS7B1=MM	4/23/2014	1/12/1900
/RU000A0JS7C9=MM	4/25/2012	1/10/1900
/RU000A0JS7C9=MM	4/24/2013	1/11/1900
/RU000A0JS7C9=MM	4/23/2014	1/12/1900
/RU000A0JS8N4=MM	5/29/2012	1/10/1900
/RU000A0JS8N4=MM	11/26/2013	1/12/1900
/RU000A0JTBH8=MM	11/16/2012	1/11/1900
/RU000A0JTBH8=MM	11/15/2013	1/12/1900
/RU000A0JRTN2=MM	10/4/2011	1/8/1900
/RU000A0JT403=MM	10/12/2012	1/8/1900
/RU000A0JS3Y2=MM	2/21/2012	1/3/1900
/RU000A0JS3Y2=MM	2/19/2013	1/1/1900
/RU000A0JS3Y2=MM	2/18/2014	1/1/1900
/RU000A0JT6B2=MM	10/18/2012	1/8/1900
/RU000A0JTMJ1=MM	2/14/2013	1/13/1900
/RU000A0JS4Z7=MM	3/13/2012	1/8/1900
/RU000A0JR3H8=MM	10/26/2010	1/7/1900
/RU000A0JR3G0=MM	10/26/2010	1/6/1900
/RU000A0JR3G0=MM	10/22/2013	1/7/1900
/RU000A0JRCX7=MM	3/31/2011	1/7/1900
/RU000A0JU0X6=MM	7/19/2013	1/7/1900
/RU000A0JTGU0=MM	12/25/2012	1/12/1900
/RU000A0JREW5=MM	4/15/2011	1/7/1900
/RU000A0JREW5=MM	4/11/2014	1/9/1900
/RU000A0JREX3=MM	4/15/2011	1/8/1900
/RU000A0JREZ8=MM	4/15/2011	1/8/1900
/RU000A0JS389=MM	2/7/2012	1/9/1900
/RU000A0JRUY7=MM	11/1/2011	1/8/1900
/RU000A0JRV52=MM	11/2/2011	1/8/1900
/RU000A0JT7N5=MM	10/23/2012	1/5/1900
/RU000A0JT7P0=MM	10/23/2012	1/5/1900
/RU000A0JTYG2=MM	6/10/2013	1/4/1900
/RU000A0JTYD9=MM	6/10/2013	1/4/1900
/RU000A0JTYF4=MM	6/10/2013	1/4/1900
/RU000A0JTQS3=MM	3/7/2013	1/8/1900
/RU000A0JTQU9=MM	3/7/2013	1/8/1900
/RU000A0JUEE7=MM	1/28/2014	1/8/1900
/RU000A0JSAV3=MM	7/6/2012	1/5/1900
/RU000A0JUFE4=MM	2/11/2014	1/4/1900
/RU000A0JUFF1=MM	2/11/2014	1/4/1900
/RU000A0JUFG9=MM	2/11/2014	1/4/1900
/RU000A0JUFH7=MM	2/11/2014	1/4/1900
/RU000A0JSAZ4=MM	7/6/2012	1/5/1900
/RU000A0JSB06=MM	7/6/2012	1/5/1900
/RU000A0JSB14=MM	7/6/2012	1/5/1900
/RU000A0JTYE7=MM	6/10/2013	1/4/1900
/RU000A0JU9S7=MM	11/12/2013	1/8/1900
/RU000A0JU9T5=MM	11/12/2013	1/8/1900
/RU000A0JU146=MM	7/23/2013	1/10/1900
/RU000A0JQ7N8=MM	7/14/2009	1/15/1900
/RU000A0JQ7N8=MM	7/12/2011	1/7/1900
/RU000A0JR357=MM	10/19/2010	1/8/1900
/RU000A0JR381=MM	10/19/2010	1/8/1900
/RU000A0JQ5N2=MM	5/27/2009	1/16/1900
/RU000A0JTZR6=MM	6/28/2013	1/11/1900
/RU000A0JQMG3=MM	12/16/2009	1/9/1900
/RU000A0JQMG3=MM	12/14/2011	1/8/1900
/RU000A0JSZF3=MM	9/14/2012	1/9/1900
/RU000A0JSZG1=MM	9/14/2012	1/3/1900
/RU000A0JRSW5=MM	9/21/2011	1/9/1900
/RU000A0JRSX3=MM	9/21/2011	1/3/1900
/RU000A0JUCH4=MM	12/18/2013	1/9/1900
/RU000A0JUCJ0=MM	12/18/2013	1/3/1900
/RU000A0JNGU3=MM	7/19/2006	1/6/1900
/RU000A0JNGU3=MM	7/18/2007	1/5/1900
/RU000A0JNGU3=MM	7/14/2008	1/8/1900
/RU000A0JNGU3=MM	7/15/2009	1/13/1900
/RU000A0JNGU3=MM	7/14/2010	1/7/1900
/RU000A0JNGU3=MM	7/11/2012	1/8/1900
/RU000A0JNGU3=MM	7/10/2013	1/7/1900
/RU000A0JT3C7=MM	10/4/2012	1/8/1900
/RU000A0JT3E3=MM	10/4/2012	1/8/1900
/RU000A0JTK20=MM	1/22/2013	1/8/1900
/RU000A0JTN01=MM	2/19/2013	1/7/1900
/RU000A0JS1M1=MM	3/20/2012	1/8/1900
/RU000A0JS1M1=MM	3/18/2014	1/8/1900
/RU000A0JS1P4=MM	3/20/2012	1/8/1900
/RU000A0JS1P4=MM	3/18/2014	1/8/1900
/RU000A0JS1T6=MM	12/23/2011	1/8/1900
/RU000A0JS1T6=MM	12/21/2012	1/8/1900
/RU000A0JS1U4=MM	1/27/2012	1/7/1900
/RU000A0JS1U4=MM	1/25/2013	1/8/1900
/RU000A0JSX00=MM	9/4/2012	1/7/1900
/RU000A0JSX00=MM	9/3/2013	1/7/1900
/RU000A0JU773=MM	10/11/2013	1/7/1900
/RU000A0JU617=MM	9/26/2013	1/0/1900
/RU000A0JUGQ6=MM	2/27/2014	1/0/1900
/RU000A0JUF81=MM	2/7/2014	1/8/1900
/RU000A0JSSJ0=MM	8/21/2012	1/0/1900
/RU000A0JS959=MM	6/8/2012	1/0/1900
/RU000A0JUDL4=MM	12/30/2013	1/0/1900
/RU000A0JU7A9=MM	10/14/2013	1/0/1900
/RU000A0JTF27=MM	12/11/2012	1/0/1900
/RU000A0JPGR4=MM	11/15/2007	1/8/1900
/RU000A0JPGR4=MM	11/13/2008	1/12/1900
/RU000A0JPGR4=MM	11/12/2009	1/9/1900
/RU000A0JPGR4=MM	11/11/2010	1/7/1900
/RU000A0JPGR4=MM	5/10/2012	1/8/1900
/RU000A0JPGR4=MM	11/7/2013	1/7/1900
/RU000A0JPWF6=MM	7/15/2008	1/8/1900
/RU000A0JPWF6=MM	7/14/2009	1/14/1900
/RU000A0JPWF6=MM	7/13/2010	1/7/1900
/RU000A0JPWF6=MM	7/12/2011	1/6/1900
/RU000A0JPWF6=MM	1/8/2013	1/8/1900
/RU000A0JPWF6=MM	4/8/2014	1/9/1900
/RU000A0JPZ84=MM	6/16/2009	1/14/1900
/RU000A0JPZ84=MM	6/15/2010	1/7/1900
/RU000A0JPZ84=MM	6/14/2011	1/6/1900
/RU000A0JPZ84=MM	9/10/2013	1/8/1900
/RU000A0JQ672=MM	6/16/2009	1/14/1900
/RU000A0JQ672=MM	6/15/2010	1/7/1900
/RU000A0JQ672=MM	6/14/2011	1/6/1900
/RU000A0JQ672=MM	3/12/2013	1/8/1900
/RU000A0JQMB4=MM	12/9/2009	1/9/1900
/RU000A0JQMB4=MM	12/8/2010	1/6/1900
/RU000A0JQMB4=MM	12/7/2011	1/8/1900
/RU000A0JUC27=MM	12/12/2013	1/7/1900
/RU000A0JQZ67=MM	8/10/2010	1/7/1900
/RU000A0JQZ67=MM	2/7/2012	1/7/1900
/RU000A0JQZ67=MM	8/7/2012	1/8/1900
/RU000A0JQZ67=MM	5/7/2013	1/7/1900
/RU000A0JQZ75=MM	8/11/2010	1/6/1900
/RU000A0JQZ75=MM	8/10/2011	1/7/1900
/RU000A0JQZ75=MM	2/5/2014	1/8/1900
/RU000A0JTWT9=MM	5/14/2013	1/13/1900
/RU000A0JTW26=MM	4/26/2013	1/8/1900
/RU000A0JTW34=MM	4/26/2013	1/8/1900
/RU000A0JUAT3=MM	11/28/2013	1/8/1900
/RU000A0JS1S8=MM	12/23/2011	1/10/1900
/RU000A0JS1S8=MM	12/21/2012	1/8/1900
/RU000A0JS1S8=MM	12/20/2013	1/12/1900
/RU000A0JS5E9=MM	3/20/2012	1/8/1900
/RU000A0JS5M2=MM	3/26/2012	1/8/1900
/RU000A0JS5F6=MM	3/20/2012	1/8/1900
/RU000A0JU6K0=MM	10/3/2013	1/8/1900
/RU000A0JTG75=MM	12/19/2012	1/11/1900
/RU000A0JTG75=MM	12/18/2013	1/10/1900
/RU000A0JUD83=MM	12/26/2013	1/8/1900
/RU000A0JT8X2=MM	10/26/2012	1/12/1900
/RU000A0JT8X2=MM	10/26/2013	1/10/1900
/RU000A0JR5V4=MM	12/15/2010	1/8/1900
/RU000A0JRJC6=MM	4/4/2011	1/12/1900
/RU000A0JRJC6=MM	8/6/2013	1/10/1900
/RU000A0JT593=MM	10/30/2012	1/11/1900
/RU000A0JT593=MM	8/31/2014	1/10/1900
/RU000A0JT593=MM	8/31/2015	1/10/1900
/RU000A0JRTB7=MM	9/29/2011	1/10/1900
/RU000A0JRTB7=MM	9/27/2012	1/11/1900
/RU000A0JRTB7=MM	3/27/2014	1/10/1900
/RU000A0JSS64=MM	8/17/2012	1/11/1900
/RU000A0JSS64=MM	8/16/2013	1/10/1900
/RU000A0JTT47=MM	4/2/2013	1/8/1900
/RU000A0JUHV4=MM	3/19/2014	1/8/1900
/RU000A0JPBN4=MM	7/10/2007	1/7/1900
/RU000A0JPBN4=MM	1/8/2008	1/7/1900
/RU000A0JPBN4=MM	7/6/2010	1/7/1900
/RU000A0JQ664=MM	6/11/2009	1/18/1900
/RU000A0JQ664=MM	6/9/2011	1/7/1900
/RU000A0JTGC8=MM	2/26/2013	1/10/1900
/RU000A0JTGK1=MM	12/21/2012	1/12/1900
/RU000A0JTGK1=MM	12/20/2013	1/0/1900
/RU000A0JT9G5=MM	10/30/2012	1/12/1900
/RU000A0JT9G5=MM	1/29/2013	1/0/1900
/RU000A0JQ5R3=MM	5/26/2009	1/15/1900
/RU000A0JQ5R3=MM	11/23/2010	1/9/1900
/RU000A0JQ5R3=MM	5/22/2012	1/9/1900
/RU000A0JQTP9=MM	10/26/2010	1/13/1900
/RU000A0JQTP9=MM	10/25/2011	1/8/1900
/RU000A0JRKL5=MM	6/24/2011	1/9/1900
/RU000A0JRKL5=MM	12/21/2012	1/0/1900
/RU000A0JSS72=MM	8/17/2012	1/12/1900
/RU000A0JSS72=MM	8/16/2013	1/0/1900
/RU000A0JTPS5=MM	2/28/2013	1/11/1900
/RU000A0JRJB8=MM	6/7/2011	1/8/1900
/RU000A0JRJL7=MM	6/7/2011	1/8/1900
/RU000A0JS4J1=MM	3/2/2012	1/9/1900
/RU000A0JS4K9=MM	3/2/2012	1/9/1900
/RU000A0JS4L7=MM	3/2/2012	1/9/1900
/RU000A0JS298=MM	12/30/2011	1/10/1900
/RU000A0JSZK3=MM	9/14/2012	1/11/1900
/RU000A0JQ607=MM	6/4/2009	1/16/1900
/RU000A0JQ607=MM	12/3/2009	1/20/1900
/RU000A0JQ607=MM	6/3/2010	1/16/1900
/RU000A0JQ607=MM	5/31/2012	1/9/1900
/RU000A0JU948=MM	10/31/2013	1/13/1900
/RU000A0JQ565=MM	5/5/2009	1/15/1900
/RU000A0JQ565=MM	11/2/2010	1/9/1900
/RU000A0DASA0=MM	7/21/2004	1/10/1900
/RU000A0DASA0=MM	7/21/2008	1/8/1900
/RU000A0DASA0=MM	7/21/2012	1/7/1900
/RU000A0E6TK0=MM	6/24/2005	1/10/1900
/RU000A0E6TK0=MM	6/24/2008	1/8/1900
/RU000A0E6TK0=MM	6/24/2012	1/7/1900
/RU000A0JNYN1=MM	12/11/2006	1/8/1900
/RU000A0JNYN1=MM	6/11/2012	1/7/1900
/RU000A0JNYN1=MM	6/11/2017	1/6/1900
/RU000A0JNYP6=MM	2/6/2008	1/8/1900
/RU000A0JNYP6=MM	6/14/2012	1/7/1900
/RU000A0JPZ35=MM	9/15/2008	1/8/1900
/RU000A0JPZ35=MM	3/15/2012	1/7/1900
/RU000A0JPZ50=MM	9/22/2008	1/8/1900
/RU000A0JPZ50=MM	3/22/2012	1/7/1900
/RU000A0JPZ68=MM	9/29/2008	1/8/1900
/RU000A0JPZ68=MM	3/29/2012	1/7/1900
/RU000A0JPZ68=MM	3/29/2017	1/6/1900
/RU000A0JQ5L6=MM	6/8/2009	1/16/1900
/RU000A0JQ5L6=MM	6/8/2010	1/15/1900
/RU000A0JQ5L6=MM	6/8/2011	1/14/1900
/RU000A0JQ5L6=MM	6/8/2012	1/13/1900
/RU000A0JQ5L6=MM	6/8/2013	1/12/1900
/RU000A0JQHJ7=MM	9/22/2010	1/14/1900
/RU000A0JQHJ7=MM	11/16/2011	1/13/1900
/RU000A0JQHJ7=MM	11/16/2013	1/12/1900
/RU000A0JQHN9=MM	11/18/2009	1/14/1900
/RU000A0JQHN9=MM	11/18/2011	1/13/1900
/RU000A0JQHN9=MM	11/18/2013	1/12/1900
/RU000A0JQHN9=MM	11/18/2015	1/11/1900
/RU000A0JQHM1=MM	11/23/2009	1/13/1900
/RU000A0JQHM1=MM	2/23/2010	1/9/1900
/RU000A0JQHM1=MM	5/23/2010	1/9/1900
/RU000A0JQHM1=MM	8/23/2010	1/8/1900
/RU000A0JQHM1=MM	11/23/2011	1/8/1900
/RU000A0JQHM1=MM	2/23/2012	1/8/1900
/RU000A0JQHM1=MM	5/23/2012	1/8/1900
/RU000A0JQHM1=MM	8/23/2012	1/9/1900
/RU000A0JQHM1=MM	11/23/2012	1/8/1900
/RU000A0JQHM1=MM	2/23/2013	1/8/1900
/RU000A0JQHM1=MM	5/23/2013	1/8/1900
/RU000A0JQHM1=MM	8/23/2013	1/8/1900
/RU000A0JQHM1=MM	11/23/2013	1/8/1900
/RU000A0JQHM1=MM	2/23/2014	1/8/1900
/RU000A0JTXW1=MM	6/5/2013	1/7/1900
/RU000A0JU5V9=MM	10/3/2013	1/7/1900
/RU000A0JU5W7=MM	11/26/2013	1/7/1900
/RU000A0JU5X5=MM	12/10/2013	1/7/1900
/RU000A0JTDR3=MM	12/4/2012	1/8/1900
/RU000A0JTDR3=MM	6/4/2016	1/8/1900
/RU000A0JU674=MM	9/27/2013	1/7/1900
/RU000A0JU674=MM	3/20/2020	1/7/1900
/RU000A0JU286=MM	8/6/2013	1/8/1900
/RU000A0JSRL8=MM	8/14/2012	1/8/1900
/RU000A0JSRL8=MM	2/12/2013	1/10/1900
/RU000A0JSRL8=MM	5/13/2014	1/9/1900
/RU000A0JSRL8=MM	11/11/2014	1/8/1900
/RU000A0JSRL8=MM	5/12/2015	1/7/1900
/RU000A0JSRL8=MM	8/9/2016	1/6/1900
/RU000A0JSRL8=MM	2/7/2017	1/6/1900
/RU000A0JSFK5=MM	7/18/2012	1/9/1900
/RU000A0JSFK5=MM	1/16/2013	1/9/1900
/RU000A0JSFK5=MM	1/16/2014	1/8/1900
/RU000A0JSFK5=MM	1/16/2015	1/8/1900
/RU000A0JTYB3=MM	6/7/2013	1/8/1900
/RU000A0JTYB3=MM	12/7/2013	1/8/1900
/RU000A0JTYB3=MM	12/7/2014	1/8/1900
/RU000A0JTYB3=MM	6/8/2015	1/7/1900
/RU000A0JTYB3=MM	12/7/2015	1/7/1900
/RU000A0JTYB3=MM	6/8/2016	1/7/1900
/RU000A0JTYB3=MM	6/7/2017	1/7/1900
/RU000A0JRJX2=MM	6/15/2011	1/8/1900
/RU000A0JRJX2=MM	12/14/2011	1/7/1900
/RU000A0JRJX2=MM	12/13/2012	1/7/1900
/RU000A0JRJX2=MM	12/13/2013	1/7/1900
/RU000A0JRHN7=MM	5/26/2011	1/8/1900
/RU000A0JRHN7=MM	5/21/2015	1/8/1900
/RU000A0JT7L9=MM	10/23/2012	1/9/1900
/RU000A0JT7L9=MM	10/22/2013	1/9/1900
/RU000A0JT7L9=MM	10/21/2014	1/8/1900
/RU000A0JT7L9=MM	10/20/2015	1/8/1900
/RU000A0JT7L9=MM	10/19/2016	1/8/1900
/RU000A0JU1V8=MM	7/31/2013	1/8/1900
/RU000A0JU1V8=MM	7/30/2014	1/8/1900
/RU000A0JU1V8=MM	7/29/2015	1/7/1900
/RU000A0JU1V8=MM	7/27/2016	1/7/1900
/RU000A0JU1V8=MM	7/26/2017	1/7/1900
/RU000A0JU1V8=MM	7/29/2018	1/7/1900
/RU000A0JRYA9=MM	12/2/2011	1/9/1900
/RU000A0JRYA9=MM	11/29/2013	1/9/1900
/RU000A0JRYA9=MM	11/30/2015	1/9/1900
/RU000A0JQX51=MM	6/24/2010	1/9/1900
/RU000A0JQX51=MM	12/22/2011	1/9/1900
/RU000A0JQX51=MM	12/20/2012	1/9/1900
/RU000A0JQX51=MM	12/19/2013	1/9/1900
/RU000A0JQX51=MM	12/18/2014	1/9/1900
/RU000A0JS249=MM	12/28/2011	1/8/1900
/RU000A0JR688=MM	12/22/2010	1/8/1900
/RU000A0JUAZ0=MM	11/29/2013	1/8/1900
/RU000A0JSQR7=MM	8/9/2012	1/9/1900
/RU000A0JU8R1=MM	10/29/2013	1/8/1900
/RU000A0JS0N1=MM	12/15/2011	1/9/1900
/RU000A0JS0N1=MM	6/15/2013	1/9/1900
/RU000A0JS0N1=MM	6/16/2015	1/9/1900
/RU000A0GKKB7=MM	12/5/2005	1/9/1900
/RU000A0GKKB7=MM	9/5/2007	1/8/1900
/RU000A0GKKB7=MM	9/4/2009	1/7/1900
/RU000A0GKKB7=MM	9/4/2011	1/7/1900
/RU000A0GKKB7=MM	9/3/2013	1/5/1900
/RU000A0JR3B1=MM	10/19/2010	1/7/1900
/RU000A0JR3B1=MM	10/19/2011	1/7/1900
/RU000A0JR3B1=MM	10/18/2012	1/7/1900
/RU000A0JR3B1=MM	10/18/2013	1/7/1900
/RU000A0JU6N4=MM	10/4/2013	1/8/1900
/RU000A0JU6N4=MM	6/20/2014	1/9/1900
/RU000A0JU6N4=MM	3/20/2015	1/9/1900
/RU000A0JU6N4=MM	3/18/2016	1/8/1900
/RU000A0JU6N4=MM	12/16/2016	1/8/1900
/RU000A0JU6N4=MM	9/15/2017	1/7/1900
/RU000A0JRWS5=MM	11/24/2011	1/9/1900
/RU000A0JR225=MM	9/28/2010	1/8/1900
/RU000A0JR225=MM	9/25/2012	1/8/1900
/RU000A0JRVV1=MM	11/10/2011	1/9/1900
/RU000A0JTBA3=MM	11/15/2012	1/8/1900
/RU000A0JTBA3=MM	5/11/2017	1/8/1900
/RU000A0JT8G7=MM	10/25/2012	1/9/1900
/RU000A0JT8G7=MM	10/24/2013	1/8/1900
/RU000A0JT8G7=MM	10/23/2014	1/8/1900
/RU000A0JT8G7=MM	10/22/2015	1/8/1900
/RU000A0JT8G7=MM	10/20/2016	1/8/1900
/RU000A0JU5U1=MM	9/25/2013	1/7/1900
/RU000A0JRYP7=MM	12/6/2011	1/9/1900
/RU000A0JRYP7=MM	12/4/2012	1/9/1900
/RU000A0JRYP7=MM	12/3/2013	1/9/1900
/RU000A0JRYP7=MM	12/2/2014	1/8/1900
/RU000A0JRYP7=MM	12/1/2015	1/8/1900
/RU000A0DH708=MM	12/17/2004	1/13/1900
/RU000A0DH708=MM	12/15/2006	1/12/1900
/RU000A0DH708=MM	12/12/2008	1/12/1900
/RU000A0DH708=MM	12/10/2010	1/12/1900
/RU000A0DH708=MM	12/7/2012	1/11/1900
/RU000A0JS8T1=MM	6/1/2012	1/9/1900
/RU000A0JTVZ8=MM	4/26/2013	1/7/1900
